14;0
14;0
16;0
16;0
14;1
14;1
16;0
16;0
16;0
16;0
16;3
16;3
16;2
16;2
16;3
16;3
16;4
16;4
16;3
16;3
16;3
16;3
16;5
16;5
16;5
16;5
16;3
16;3
16;6
16;6
16;6
16;6
16;10
16;10
14;13
14;13
15;10
15;10
15;11
15;11
13;11
13;11
16;10
16;10
16;11
16;11
16;12
16;12
16;13
16;13
15;12
15;12
16;12
16;12
16;14
16;14
16;13
16;13
16;10
16;10
15;13
15;13
16;12
16;12
17;11
17;11
16;11
16;11
16;13
16;13
16;13
16;13
16;14
16;14
16;14
16;14
15;15
15;15
16;16
16;16
15;14
15;14
16;16
16;16
14;15
14;15
16;16
16;16
14;16
14;16
16;16
16;16
13;16
13;16
12;16
12;16
11;16
11;16
7;16
7;16
5;16
5;16
6;16
6;16
6;16
6;16
5;16
5;16
3;16
3;16
5;16
5;16
1;16
1;16
1;16
1;16
1;16
1;16
0;16
0;16
0;16
0;16
0;14
0;14
0;13
0;13
0;7
0;7
0;9
0;9
0;9
0;9
0;8
0;8
0;6
0;6
0;9
0;9
0;7
0;7
0;3
0;3
0;6
0;6
0;5
0;5
0;5
0;5
0;5
0;5
0;3
0;3
0;3
0;3
0;3
0;3
0;0
0;0
0;4
0;4
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;206
0;206
0;203
0;203
0;187
0;187
176;0
176;0
176;0
176;0
153;0
153;0
156;0
156;0
147;0
147;0
144;0
144;0
141;0
141;0
144;0
144;0
141;0
141;0
143;0
143;0
141;0
141;0
117;0
117;0
118;0
118;0
110;0
110;0
101;0
101;0
104;0
104;0
98;0
98;0
98;0
98;0
96;0
96;0
96;0
96;0
97;0
97;0
100;0
100;0
89;0
89;0
83;0
83;0
80;0
80;0
75;0
75;0
77;0
77;0
83;0
83;0
98;0
98;0
104;0
104;0
94;0
94;0
112;0
112;0
112;0
112;0
119;0
119;0
103;0
103;0
97;0
97;0
113;0
113;0
116;0
116;0
110;0
110;0
144;0
144;0
131;0
131;0
142;0
142;0
141;0
141;0
144;0
144;0
165;0
165;0
163;0
163;0
176;0
176;0
177;0
177;0
95;0
95;0
94;0
94;0
93;0
93;0
87;0
87;0
84;0
84;0
81;0
81;0
78;0
78;0
79;0
79;0
75;0
75;0
73;0
73;0
69;0
69;0
66;0
66;0
64;0
64;0
64;0
64;0
63;0
63;0
61;0
61;0
59;0
59;0
60;0
60;0
59;0
59;0
55;0
55;0
55;0
55;0
55;0
55;0
54;0
54;0
56;0
56;0
52;0
52;0
54;0
54;0
51;0
51;0
50;0
50;0
50;0
50;0
50;0
50;0
48;0
48;0
51;0
51;0
48;0
48;0
48;0
48;0
50;0
50;0
50;0
50;0
49;0
49;0
48;0
48;0
48;0
48;0
48;0
48;0
48;0
48;0
48;0
48;0
48;0
48;0
47;0
47;0
46;0
46;0
46;0
46;0
46;0
46;0
46;0
46;0
45;0
45;0
43;0
43;0
43;0
43;0
43;0
43;0
43;0
43;0
43;0
43;0
43;0
43;0
45;0
45;0
41;0
41;0
39;1
39;1
38;0
38;0
39;1
39;1
40;0
40;0
38;0
38;0
39;0
39;0
41;0
41;0
38;0
38;0
40;0
40;0
37;0
37;0
35;1
35;1
32;1
32;1
32;0
32;0
32;0
32;0
29;0
29;0
29;0
29;0
26;0
26;0
26;0
26;0
28;0
28;0
25;0
25;0
21;1
21;1
19;2
19;2
18;3
18;3
16;1
16;1
16;0
16;0
17;0
17;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
16;0
15;0
15;0
15;0
15;0
15;0
15;0
16;0
16;0
14;0
14;0
13;0
13;0
14;0
14;0
11;0
11;0
15;0
15;0
13;0
13;0
11;0
11;0
7;0
7;0
7;0
7;0
9;0
9;0
6;0
6;0
9;0
9;0
5;0
5;0
6;0
6;0
5;0
5;0
3;0
3;0
4;0
4;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
1;0
0;0
0;0
4;0
4;0
1;0
1;0
1;0
1;0
0;0
0;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
0;0
1;0
1;0
1;0
1;0
3;0
3;0
0;0
0;0
3;0
3;0
3;0
3;0
3;0
3;0
4;0
4;0
5;0
5;0
5;0
5;0
6;0
6;0
3;0
3;0
7;0
7;0
10;0
10;0
10;0
10;0
11;0
11;0
10;1
10;1
7;0
7;0
10;1
10;1
10;0
10;0
9;2
9;2
15;1
15;1
11;2
11;2
13;2
13;2
12;3
12;3
14;7
14;7
14;7
14;7
14;9
14;9
15;7
15;7
11;8
11;8
13;10
13;10
13;8
13;8
12;10
12;10
12;11
12;11
14;9
14;9
15;7
15;7
16;13
16;13
14;10
14;10
14;13
14;13
16;13
16;13
16;10
16;10
15;11
15;11
16;9
16;9
16;7
16;7
16;10
16;10
16;13
16;13
16;10
16;10
16;13
16;13
15;13
15;13
16;13
16;13
16;10
16;10
16;14
16;14
16;16
16;16
16;14
16;14
16;15
16;15
15;16
15;16
16;16
16;16
16;16
16;16
16;16
16;16
16;16
16;16
14;16
14;16
16;16
16;16
15;16
15;16
16;16
16;16
16;16
16;16
16;16
16;16
16;16
16;16
16;16
16;16
13;17
13;17
11;16
11;16
11;17
11;17
11;16
11;16
11;14
11;14
7;16
7;16
10;16
10;16
11;16
11;16
10;15
10;15
10;17
10;17
9;16
9;16
5;16
5;16
6;16
6;16
6;16
6;16
1;16
1;16
1;16
1;16
2;16
2;16
0;14
0;14
1;14
1;14
0;15
0;15
0;15
0;15
0;14
0;14
0;15
0;15
0;16
0;16
0;14
0;14
0;11
0;11
0;12
0;12
0;11
0;11
0;10
0;10
0;11
0;11
0;12
0;12
0;8
0;8
0;8
0;8
0;9
0;9
0;4
0;4
0;7
0;7
0;5
0;5
0;1
0;1
0;1
0;1
0;1
0;1
0;0
0;0
0;1
0;1
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;1
0;1
0;0
0;0
0;1
0;1
0;1
0;1
0;2
0;2
0;4
0;4
0;4
0;4
0;6
0;6
0;9
0;9
0;7
0;7
0;9
0;9
0;7
0;7
0;7
0;7
0;9
0;9
0;11
0;11
0;10
0;10
0;10
0;10
0;11
0;11
0;12
0;12
0;11
0;11
0;10
0;10
0;14
0;14
1;14
1;14
0;13
0;13
0;14
0;14
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;16
1;17
1;17
0;17
0;17
0;16
0;16
0;17
0;17
0;17
0;17
0;18
0;18
0;18
0;18
0;16
0;16
0;16
0;16
0;19
0;19
0;17
0;17
0;19
0;19
0;17
0;17
0;16
0;16
0;20
0;20
0;18
0;18
0;16
0;16
0;17
0;17
0;16
0;16
1;16
1;16
0;16
0;16
1;18
1;18
0;20
0;20
0;17
0;17
0;18
0;18
0;18
0;18
0;18
0;18
0;20
0;20
0;22
0;22
0;22
0;22
0;24
0;24
0;23
0;23
0;23
0;23
0;25
0;25
0;24
0;24
0;23
0;23
0;23
0;23
0;22
0;22
0;23
0;23
0;23
0;23
0;23
0;23
0;26
0;26
0;25
0;25
0;26
0;26
0;25
0;25
0;25
0;25
0;23
0;23
0;21
0;21
0;18
0;18
0;19
0;19
0;17
0;17
0;16
0;16
0;17
0;17
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;16
0;13
0;13
0;13
0;13
0;13
0;13
0;10
